company_name,sector,funding_total_usd,company_age,target,Giants,No Budget,Competition,Poor Market Fit,Acquisition Stagnation,Platform Dependency,Monetization Failure,Niche Limits,Execution Flaws,Trend Shifts,Toxicity/Trust Issues,Regulatory Pressure,Overhype,High Operational Costs
IXI Mobile,Hardware + Software,15000000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
IXIA,Web Hosting,100000000.0,29,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ixigo.com,Hotels|Mobile|Online Travel|Search|Travel|Travel & Tourism,0.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
IZEA,Advertising|Advertising Platforms|Brand Marketing|Marketing Automation,34900000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Izeos,Health Care,1313111.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
iZumi Bio,Biotechnology,20000000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jabong.com,Beauty|Fashion|Jewelry|Online Shopping|Shoes|Toys,27500000.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jack in the Box,Hospitality,800000000.0,75,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JackBe,Enterprises|Music|Software|Web Development,25999968.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jacked,Advertising|News|Photography|Search|Sports|Video|Web Development|Web Tools,9000000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jacket Micro Devices,Mobile,12000000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jacobs Rimell Limited,Communications Infrastructure|Service Providers|Subscription Businesses,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JagTag,Mobile,3628372.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jaguar Animal Health,Health and Wellness,4412500.0,13,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jajah,Audio|Mobile|Telephony|VoIP,33000000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jamba!,0,0.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jambool,E-Commerce|Facebook Applications|Finance|Internet|Social Media|Virtual Currency|Virtual Goods,6000000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jambotech,Enterprise Software,4500000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jamdat Mobile,Curated Web,19000000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JamLegend,Games|Mobile|Music,2000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jasper Design Automation,Hardware + Software,13630000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jaspersoft,Analytics|Business Intelligence|Open Source|Software|Web Development,43500000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Javelin Semiconductor,Semiconductors,15263250.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jaxtr,Mobile|VoIP,22500000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JayCut,B2B|Enterprise Software|Video Editing,0.0,30,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JAYS,Consumer Electronics|Distribution|Manufacturing|Mobile,2000000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jazz Pharmaceuticals,Biotechnology|Health Care,376999998.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JAZZ TECHNOLOGIES,Semiconductors,2030000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JBoss,Developer Tools|Software,10000000.0,33,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JD.com,Consumer Goods|E-Commerce|Internet|Online Shopping|Retail|Wholesale,446000000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JDS Pharmaceuticals LLC.,Health Care|Medical|Pharmaceuticals,62000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jell Creative,Brand Marketing|Messaging,21350000.0,33,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
jellyfish,Social Media,5000000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jerini,Bio-Pharm|Pharmaceuticals|Technology,58131358.8640056,32,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jetpac,Travel,2400000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JetPay,Finance|FinTech,10000000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jiangsu Shunda Semiconductor Development,Semiconductors,82000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jibbigo,Apps|Audio|Big Data|Language Learning|Mobile|Offline Businesses|Translation,0.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jibe Mobile,Chat|File Sharing|Media|Mobile|Social Media,9100000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jigsaw,Contact Management|Curated Web,17950000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jigsee,Advertising|Emerging Markets|Mobile|Mobile Video|Video Streaming,0.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jingle Networks,Advertising|Mobile,88651133.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jive Software,Social Media|Software|Technology|Web Development|Web Tools,69426794.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JOA Oil & Gas,Apps|Software,7750000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JobFlash,Search,5000000.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jobfox,Curated Web,42000000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jobpartners,Software,28762500.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jobs2Web,Curated Web,5550000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
jobsite123,Software,1710000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jobster,Search,52500000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JolieBox,Beauty|Discounts|E-Commerce|Internet,1428500.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Joobili,Startups|Travel,80000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Joost,Games|Television|Video,45000000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jordan Valley Semiconductors,Hardware + Software,11000000.0,44,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JotSpot,Software,5200000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jott,Messaging,6400000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JouleX,Enterprise Software,18700000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Journalism Online,E-Commerce,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JuMei.com,E-Commerce,10000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jump On It,E-Commerce,5000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jumpshot,Big Data Analytics|Business Analytics,22000000.0,12,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jumptap,Advertising|Mobile,121500000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JumpTime,Analytics|Content|Enterprise Software|Finance|FinTech|Media|Optimization|Sales and Marketing|SEO,2250000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jungo Software,Distribution|Information Services|Media,5500000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Juniper Networks,Communications Hardware|Security|Technology,120607339.0,30,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Juno Therapeutics,Biotechnology|Health and Wellness|Health Care,1159803496.0,13,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Just Eat,Discounts|E-Commerce,88988375.8410255,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JustBook,Hotels|Mobile|Travel,0.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JustBooks,E-Commerce,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Justrite Manufacturing,Machine Learning|Product Development Services,14800000.0,120,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
JustSpotted,Search|Twitter Applications,765000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jybe,Curated Web|Mobile|Social Media|Startups,250250.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
K12,Education,20000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
K12 Solar Investment Fund,Customer Service|Electronics|Solar,0.0,12,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
K2M,Health Care|Medical Devices,40000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kaboodle,E-Commerce|Shopping,5000000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KACE,Software,11000000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kagoor Networks,Services|Technology|Telecommunications,7500000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KAI Pharmaceuticals,Biotechnology|Medical,52000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kalistick,Analytics,1300000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KaloBios Pharmaceuticals,Biotechnology|Health Care,73000000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kanbox,Enterprise Software|Mobile,20000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kanisa Inc.,Information Technology|Services|Software,30000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Xunlei,Software|Web Tools,326000000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kanobu Network,Games,0.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kanvas Labs,Lifestyle|Mobile|Photography|Photo Sharing|Social Media,3436500.0,13,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kapow Software,Big Data|Data Integration|Enterprise Software|Software,19743770.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kaptur,Photography,2000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Karma,Mobile,2304999.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Karmasphere,Analytics|Big Data|Software,15999999.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Karyopharm Therapeutics,Biotechnology|Health Care,248700000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kasenna,Software,26000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Katango,Networking|Social Media|Social Search,5000000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
kaufDA,Local|Local Search|Search,0.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KaVaDo,Real Time|Security|Technology,16800000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KAYAK,Search|Travel,235024070.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kazeon,Software,48000000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Keepstream,Curated Web|Real Time|Social Media,20000.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Keibi Technologies,Content|Software,5000000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kelkoo,E-Commerce|Search,3000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KemPharm,Biotechnology,75103391.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kenzei,Accounting|Advertising|CRM|E-Commerce|Email Marketing|Lead Generation|Media|Performance Marketing|Sales and Marketing,400000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ketera,Analytics|Enterprises|Enterprise Software|Services,24000000.0,43,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kewego,Games,19400000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Key Ring,Mobile|Mobile Coupons,1750000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Keynoir,E-Commerce|Hotels|Internet|Privacy|Restaurants|Spas,1740000.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KEYW Corporation,Security|Technology,28340149.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Khush,Music,120000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kiala,Shipping|Shopping,59926327.2861577,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KickApps,Content|Media|Social Media|Social Network Media|Software|Video|Web Tools,39007789.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kidaro,Enterprise Software,14020000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KidoZen,Cloud Computing|Enterprise Software|PaaS|SaaS|Security|Software,5550000.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KidZui,Curated Web|Web Browsers,18400000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kigo,SaaS|Software|Travel,1800000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kiko,Curated Web|Events|Web Development,50000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kili,Semiconductors,514396.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kima Labs,Mobile,770000.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KINAXO Biotechnologies,Biotechnology,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kindermint,E-Commerce|Kids|Online Shopping,179999.0,13,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kindo Network,Web Hosting,0.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kindred Biosciences,Biotechnology|Health Care,6309755.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kineto Wireless,Mobile|Wireless,114449379.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
King.com,Android|Databases|Games|Mobile|Software,43000000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kingdee,Enterprises|Enterprise Software,181850000.0,33,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kingfish Labs,Software,500000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kingmaker,Curated Web,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kingsoft,Software,50000000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kintana,Information Technology|IT Management|Real Time,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kintera,Internet|Nonprofits|Software,4480000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kior,Clean Technology|Oil,299320000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kippt,Archiving|Curated Web|Information Technology|Social Media,0.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kips Bay Medical,Health Care,4000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kiptronic,Advertising|Audio|Content|Digital Media|Media|Monetization|Video,7300000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kirondo,E-Commerce|Fashion|Lifestyle|Online Shopping,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kiss Hugs,Online Dating|Service Providers|Social Media,50000.0,13,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KIT digital,Games,20000000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kitara Media,Curated Web,17000000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kite Pharma,Biotechnology,85250000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kitenga,Analytics|Big Data|Software,200000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KitLocate,Analytics|Apps|Location Based Services|Media|Mobile|Software|Technology,750000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kiva Systems,Hardware|Hardware + Software|Robotics|Shipping|Software,11600000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KCMX Capital,Credit|Enterprises|Finance,1500000.0,13,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kiwilogic,0,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kixer,Advertising,1000000.0,12,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kleer,Hardware + Software,58000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KliKKi,Software,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Klout,Analytics|Social Media,40000000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kluster,Collaboration|Crowdsourcing|Curated Web,1000000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kneebone,Software,482000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Knight & Carver Wind Group,Clean Technology,12000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Knight Therapeutics,Biotechnology,180000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kno,Software,94885095.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Knome,Biotechnology,28800000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Knotice,App Marketing|Email Marketing|Internet Marketing|Software,500000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Knova Software,Customer Service|Design|Services,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Knovel,Enterprise Software,7710995.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KnowledgeStorm,E-Commerce,2400000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Koality,Engineering Firms|Enterprise Software|Optimization|Testing,1800000.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kobo,E-Commerce|News|Textbooks,78812455.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KochAbo,Cooking|E-Commerce|Health and Wellness|Recipes|Services,0.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kofax,Software,11461000.0,35,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KonaWare,Software,2000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kongregate,Games,19000000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KongZhong,Games|Telecommunications,6800000.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KonTEM,Hardware + Software,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kontera,Advertising|Analytics|Big Data,36140000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
kooaba,Android|Image Recognition|iPhone|Mobile|Publishing|QR Codes|Sales and Marketing|Search|Visual Search,2920000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kosan Biosciences,Biotechnology,3000000.0,31,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kosei,Mobile Advertising|Mobile Commerce,0.0,12,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kosmix,Curated Web,55237600.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kosmos Energy Ltd.,Energy,300000000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KOTURA,Clean Technology,38690547.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kovio,Semiconductors,76500100.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KPA,Consulting|Software,5000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kreatech Diagnostics,Biotechnology|Health Diagnostics,5700000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Krillion,Curated Web,9650000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Krugle,Search,6100000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Neohapsis,Enterprise Software|Risk Management,34965544.0,29,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ku6,Photography|Video Streaming,40000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kuaidi Dache,Public Transportation|Transportation,950000000.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KUBOO,Games,2267442.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kukunu,Career Planning|Startups|Travel,400000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kulabyte,Curated Web,25000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kupoya,Advertising|Mobile|Mobile Advertising|NFC|QR Codes|Social Media|Social Media Marketing,300000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Lumara Health,Biotechnology,265100006.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
kVault Software,Email|Software,13000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
KXEN,Analytics|Data Mining|Software,8000000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kyma Medical Technologies,Health Care|Health Care Information Technology,10000000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kyte,Games|iPhone|Media|Mobile|Video,23350000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Kythera Biopharmaceuticals,Biotechnology|Health Care,98400000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
La jolla Pharmaceutical,Biotechnology,22939713.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
La Nevera Roja.com,Delivery|Hospitality,14284977.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
LabPixies,Curated Web|Web Tools,1000000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Labrys Biologics,Biotechnology,45588234.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
LabStyle Innovations,Hardware + Software,23258823.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Laclede Group,Utilities,625000000.0,169,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Lacoon Mobile Security,Software,8000000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
LaFourchette,Hospitality,14820030.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Lagan Technologies,Enterprise Software,11210000.0,32,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Lagoa,3D|Enterprise Software|Games,8341441.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Lala,Music,44150000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Lancope,Security,24600000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Landis+Gyr,Clean Technology,265000000.0,130,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Lane15 Software,Information Technology|Productivity Software|Services,12000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Language Weaver,Software,4000000.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
